movie_id,title,genres,movie_idx,genres_clean
2944,"Dirty Dozen, The (1967)",Action|War,2420,Action War
2945,Mike's Murder (1984),Mystery,2421,Mystery
2946,Help! (1965),Comedy|Musical,2422,Comedy Musical
2947,Goldfinger (1964),Action,2423,Action
2948,From Russia with Love (1963),Action,2424,Action
2949,Dr. No (1962),Action,2425,Action
2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,2426,Adventure Drama Romance
2951,"Fistful of Dollars, A (1964)",Action|Western,2427,Action Western
2952,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller,2428,Crime Thriller
2953,Home Alone 2: Lost in New York (1992),Children's|Comedy,2429,Children's Comedy
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller,2430,Action Crime Thriller
2959,Fight Club (1999),Drama,2431,Drama
2961,"Story of Us, The (1999)",Comedy|Drama,2432,Comedy Drama
2962,Fever Pitch (1997),Comedy|Romance,2433,Comedy Romance
2963,Joe the King (1999),Crime|Drama,2434,Crime Drama
2964,Julien Donkey-Boy (1999),Drama,2435,Drama
2965,"Omega Code, The (1999)",Action,2436,Action
2966,"Straight Story, The (1999)",Drama,2437,Drama
2967,"Bad Seed, The (1956)",Drama|Thriller,2438,Drama Thriller
2968,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,2439,Adventure Fantasy Sci-Fi
2969,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance,2440,Drama Romance
2970,Fitzcarraldo (1982),Adventure|Drama,2441,Adventure Drama
2971,All That Jazz (1979),Musical,2442,Musical
2972,Red Sorghum (Hong Gao Liang) (1987),Drama|War,2443,Drama War
2973,Crimes and Misdemeanors (1989),Comedy,2444,Comedy
2974,Bats (1999),Horror|Thriller,2445,Horror Thriller
2975,"Best Man, The (1999)",Drama,2446,Drama
2976,Bringing Out the Dead (1999),Drama|Horror,2447,Drama Horror
2977,Crazy in Alabama (1999),Comedy|Drama,2448,Comedy Drama
2978,Three to Tango (1999),Comedy|Romance,2449,Comedy Romance
2979,Body Shots (1999),Drama,2450,Drama
2981,"Brother, Can You Spare a Dime? (1975)",Documentary,2451,Documentary
2982,"Guardian, The (1990)",Horror|Thriller,2452,Horror Thriller
2983,"Ipcress File, The (1965)",Thriller,2453,Thriller
2985,Robocop (1987),Action|Crime|Sci-Fi,2454,Action Crime Sci-Fi
2986,Robocop 2 (1990),Action|Crime|Sci-Fi,2455,Action Crime Sci-Fi
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,2456,Adventure Animation Film-Noir
2988,Melvin and Howard (1980),Drama,2457,Drama
2989,For Your Eyes Only (1981),Action,2458,Action
2990,Licence to Kill (1989),Action,2459,Action
2991,Live and Let Die (1973),Action,2460,Action
2992,Rawhead Rex (1986),Horror|Thriller,2461,Horror Thriller
2993,Thunderball (1965),Action,2462,Action
2994,"City, The (1998)",Drama,2463,Drama
2995,"House on Haunted Hill, The (1999)",Horror,2464,Horror
2996,Music of the Heart (1999),Drama,2465,Drama
2997,Being John Malkovich (1999),Comedy,2466,Comedy
2998,Dreaming of Joseph Lees (1998),Romance,2467,Romance
3000,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation,2468,Action Adventure Animation
3002,My Best Fiend (Mein liebster Feind) (1999),Documentary,2469,Documentary
3004,"Bachelor, The (1999)",Comedy|Romance,2470,Comedy Romance
3005,"Bone Collector, The (1999)",Thriller,2471,Thriller
3006,"Insider, The (1999)",Drama,2472,Drama
3007,American Movie (1999),Documentary,2473,Documentary
3008,Last Night (1998),Thriller,2474,Thriller
3010,Rosetta (1999),Drama,2475,Drama
3011,"They Shoot Horses, Don't They? (1969)",Drama,2476,Drama
3012,Battling Butler (1926),Comedy,2477,Comedy
3013,Bride of Re-Animator (1990),Comedy|Horror,2478,Comedy Horror
3014,Bustin' Loose (1981),Comedy,2479,Comedy
3015,Coma (1978),Thriller,2480,Thriller
3016,Creepshow (1982),Horror,2481,Horror
3017,Creepshow 2 (1987),Horror,2482,Horror
3018,Re-Animator (1985),Horror,2483,Horror
3019,Drugstore Cowboy (1989),Crime|Drama,2484,Crime Drama
3020,Falling Down (1993),Action|Drama,2485,Action Drama
3021,"Funhouse, The (1981)",Horror,2486,Horror
3022,"General, The (1927)",Comedy,2487,Comedy
3024,Piranha (1978),Horror|Sci-Fi,2488,Horror Sci-Fi
3025,Rough Night in Jericho (1967),Western,2489,Western
3028,"Taming of the Shrew, The (1967)",Comedy,2490,Comedy
3029,Nighthawks (1981),Action|Drama,2491,Action Drama
3030,Yojimbo (1961),Comedy|Drama|Western,2492,Comedy Drama Western
3031,Repossessed (1990),Comedy,2493,Comedy
3032,"Omega Man, The (1971)",Sci-Fi,2494,Sci-Fi
3033,Spaceballs (1987),Comedy|Sci-Fi,2495,Comedy Sci-Fi
3034,Robin Hood (1973),Animation|Children's,2496,Animation Children's
3035,Mister Roberts (1955),Comedy|Drama|War,2497,Comedy Drama War
3036,Quest for Fire (1981),Adventure,2498,Adventure
3037,Little Big Man (1970),Comedy|Drama|Western,2499,Comedy Drama Western
3038,"Face in the Crowd, A (1957)",Drama,2500,Drama
3039,Trading Places (1983),Comedy,2501,Comedy
3040,Meatballs (1979),Comedy,2502,Comedy
3041,Meatballs Part II (1984),Comedy,2503,Comedy
3042,Meatballs III (1987),Comedy,2504,Comedy
3043,Meatballs 4 (1992),Comedy,2505,Comedy
3044,Dead Again (1991),Mystery|Romance|Thriller,2506,Mystery Romance Thriller
3045,Peter's Friends (1992),Comedy|Drama,2507,Comedy Drama
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,2508,Comedy Romance
3047,Experience Preferred... But Not Essential (1982),Drama,2509,Drama
3048,Under the Rainbow (1981),Comedy,2510,Comedy
3049,How I Won the War (1967),Comedy|War,2511,Comedy War
3050,Light It Up (1999),Drama,2512,Drama
3051,Anywhere But Here (1999),Drama,2513,Drama
3052,Dogma (1999),Comedy,2514,Comedy
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,2515,Drama War
3054,Pokémon: The First Movie (1998),Animation|Children's,2516,Animation Children's
3055,Felicia's Journey (1999),Thriller,2517,Thriller
3058,"Ape, The (1940)",Horror|Sci-Fi,2518,Horror Sci-Fi
3060,"Commitments, The (1991)",Comedy|Drama,2519,Comedy Drama
3061,Holiday Inn (1942),Comedy|Musical,2520,Comedy Musical
3062,"Longest Day, The (1962)",Action|Drama|War,2521,Action Drama War
3063,Poison Ivy (1992),Thriller,2522,Thriller
3064,Poison Ivy: New Seduction (1997),Thriller,2523,Thriller
3066,Tora! Tora! Tora! (1970),War,2524,War
3067,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama,2525,Comedy Drama
3068,"Verdict, The (1982)",Drama,2526,Drama
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,2527,Drama
3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,2528,Adventure Comedy Sci-Fi
3071,Stand and Deliver (1987),Drama,2529,Drama
3072,Moonstruck (1987),Comedy,2530,Comedy
3073,"Sandpiper, The (1965)",Drama|Romance,2531,Drama Romance
3074,Jeremiah Johnson (1972),Western,2532,Western
3075,Repulsion (1965),Thriller,2533,Thriller
3076,Irma la Douce (1963),Comedy,2534,Comedy
3077,42 Up (1998),Documentary,2535,Documentary
3078,Liberty Heights (1999),Drama,2536,Drama
3079,Mansfield Park (1999),Drama,2537,Drama
3081,Sleepy Hollow (1999),Horror|Romance,2538,Horror Romance
3082,"World Is Not Enough, The (1999)",Action|Thriller,2539,Action Thriller
3083,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,2540,Comedy Drama
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy,2541,Comedy
3087,Scrooged (1988),Comedy,2542,Comedy
3088,Harvey (1950),Comedy,2543,Comedy
3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,2544,Drama
3090,Matewan (1987),Drama,2545,Drama
3091,Kagemusha (1980),Drama|War,2546,Drama War
3092,Chushingura (1962),Drama,2547,Drama
3093,McCabe & Mrs. Miller (1971),Drama|Western,2548,Drama Western
3094,Maurice (1987),Drama|Romance,2549,Drama Romance
3095,"Grapes of Wrath, The (1940)",Drama,2550,Drama
3096,My Man Godfrey (1957),Comedy,2551,Comedy
3097,"Shop Around the Corner, The (1940)",Comedy|Romance,2552,Comedy Romance
3098,"Natural, The (1984)",Drama,2553,Drama
3099,Shampoo (1975),Comedy|Romance,2554,Comedy Romance
3100,"River Runs Through It, A (1992)",Drama,2555,Drama
3101,Fatal Attraction (1987),Thriller,2556,Thriller
3102,Jagged Edge (1985),Thriller,2557,Thriller
3103,Stanley & Iris (1990),Drama|Romance,2558,Drama Romance
3104,Midnight Run (1988),Action|Adventure|Comedy|Crime,2559,Action Adventure Comedy Crime
3105,Awakenings (1990),Drama,2560,Drama
3106,Come See the Paradise (1990),Drama|Romance,2561,Drama Romance
3107,Backdraft (1991),Action|Drama,2562,Action Drama
3108,"Fisher King, The (1991)",Comedy|Drama|Romance,2563,Comedy Drama Romance
3109,"River, The (1984)",Drama,2564,Drama
3110,Country (1984),Drama,2565,Drama
3111,Places in the Heart (1984),Drama,2566,Drama
3112,'Night Mother (1986),Drama,2567,Drama
3113,End of Days (1999),Action|Thriller,2568,Action Thriller
3114,Toy Story 2 (1999),Animation|Children's|Comedy,2569,Animation Children's Comedy
3115,Flawless (1999),Drama,2570,Drama
3116,Miss Julie (1999),Drama,2571,Drama
3117,Ride with the Devil (1999),Drama|Romance|War,2572,Drama Romance War
3118,Tumbleweeds (1999),Drama,2573,Drama
3120,"Distinguished Gentleman, The (1992)",Comedy,2574,Comedy
3121,"Hitch-Hiker, The (1953)",Film-Noir,2575,Film-Noir
3122,Santa Fe Trail (1940),Drama|Romance|Western,2576,Drama Romance Western
3124,Agnes Browne (1999),Comedy|Drama,2577,Comedy Drama
3125,"End of the Affair, The (1999)",Drama,2578,Drama
3127,Holy Smoke (1999),Drama,2579,Drama
3128,"Map of the World, A (1999)",Drama,2580,Drama
3129,Sweet and Lowdown (1999),Comedy|Drama,2581,Comedy Drama
3130,Bonfire of the Vanities (1990),Comedy,2582,Comedy
3132,Daddy Long Legs (1919),Comedy,2583,Comedy
3133,Go West (1925),Comedy,2584,Comedy
3134,"Grand Illusion (Grande illusion, La) (1937)",Drama|War,2585,Drama War
3135,"Great Santini, The (1979)",Drama,2586,Drama
3137,"Sea Wolves, The (1980)",Action|War,2587,Action War
3138,Stealing Home (1988),Drama,2588,Drama
3139,Tarzan the Fearless (1933),Action|Adventure,2589,Action Adventure
3141,"Two Jakes, The (1990)",Drama,2590,Drama
3142,U2: Rattle and Hum (1988),Documentary|Musical,2591,Documentary Musical
3143,Hell in the Pacific (1968),Drama|War,2592,Drama War
3144,"Glass Bottom Boat, The (1966)",Comedy|Romance,2593,Comedy Romance
3145,"Cradle Will Rock, The (1999)",Drama,2594,Drama
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,2595,Comedy
3147,"Green Mile, The (1999)",Drama|Thriller,2596,Drama Thriller
3148,"Cider House Rules, The (1999)",Drama,2597,Drama
3150,"War Zone, The (1999)",Drama,2598,Drama
3152,"Last Picture Show, The (1971)",Drama,2599,Drama
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,2600,Action Adventure Fantasy
3155,Anna and the King (1999),Drama|Romance,2601,Drama Romance
3156,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,2602,Comedy Drama Sci-Fi
3157,Stuart Little (1999),Children's|Comedy,2603,Children's Comedy
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,2604,Drama
3159,Fantasia 2000 (1999),Animation|Children's|Musical,2605,Animation Children's Musical
3160,Magnolia (1999),Drama,2606,Drama
3161,Onegin (1999),Drama,2607,Drama
3162,Simpatico (1999),Comedy|Drama,2608,Comedy Drama
3163,Topsy-Turvy (1999),Drama,2609,Drama
3165,Boiling Point (1993),Action|Drama,2610,Action Drama
3167,Carnal Knowledge (1971),Drama,2611,Drama
3168,Easy Rider (1969),Adventure|Drama,2612,Adventure Drama
3169,"Falcon and the Snowman, The (1984)",Drama,2613,Drama
3171,Room at the Top (1959),Drama,2614,Drama
3173,Any Given Sunday (1999),Drama,2615,Drama
3174,Man on the Moon (1999),Comedy|Drama,2616,Comedy Drama
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,2617,Adventure Comedy Sci-Fi
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,2618,Drama Mystery Thriller
3177,Next Friday (1999),Comedy,2619,Comedy
3178,"Hurricane, The (1999)",Drama,2620,Drama
3179,Angela's Ashes (1999),Drama,2621,Drama
3180,Play it to the Bone (1999),Comedy|Drama,2622,Comedy Drama
3181,Titus (1999),Drama,2623,Drama
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary,2624,Documentary
3183,"Third Miracle, The (1999)",Drama,2625,Drama
3185,Snow Falling on Cedars (1999),Drama,2626,Drama
3186,"Girl, Interrupted (1999)",Drama,2627,Drama
3188,"Life and Times of Hank Greenberg, The (1998)",Documentary,2628,Documentary
3189,My Dog Skip (1999),Comedy,2629,Comedy
3190,Supernova (2000),Adventure|Sci-Fi,2630,Adventure Sci-Fi
3192,"Terrorist, The (Malli) (1998)",Drama,2631,Drama
3194,"Way We Were, The (1973)",Drama,2632,Drama
3196,Stalag 17 (1953),Drama|War,2633,Drama War
3197,"Presidio, The (1988)",Action,2634,Action
3198,Papillon (1973),Drama,2635,Drama
3199,Pal Joey (1957),Comedy|Musical|Romance,2636,Comedy Musical Romance
3200,"Last Detail, The (1973)",Comedy|Drama,2637,Comedy Drama
3201,Five Easy Pieces (1970),Drama,2638,Drama
3203,Dead Calm (1989),Thriller,2639,Thriller
3204,"Boys from Brazil, The (1978)",Thriller,2640,Thriller
3206,Against All Odds (1984),Romance,2641,Romance
3208,Loaded Weapon 1 (1993),Action|Comedy,2642,Action Comedy
3210,Fast Times at Ridgemont High (1982),Comedy,2643,Comedy
3211,"Cry in the Dark, A (1988)",Drama,2644,Drama
3213,Batman: Mask of the Phantasm (1993),Animation|Children's,2645,Animation Children's
3214,American Flyers (1985),Drama,2646,Drama
3215,Voyage of the Damned (1976),Drama,2647,Drama
3217,"Star Is Born, A (1937)",Drama,2648,Drama
3218,Poison (1991),Drama,2649,Drama
3219,Pacific Heights (1990),Thriller,2650,Thriller
3221,"Draughtsman's Contract, The (1982)",Drama,2651,Drama
3222,Carmen (1984),Drama,2652,Drama
3223,"Zed & Two Noughts, A (1985)",Drama,2653,Drama
3224,Woman in the Dunes (Suna no onna) (1964),Drama,2654,Drama
3225,Down to You (2000),Comedy|Romance,2655,Comedy Romance
3230,"Odessa File, The (1974)",Thriller,2656,Thriller
3235,Where the Buffalo Roam (1980),Comedy,2657,Comedy
3238,Eye of the Beholder (1999),Thriller,2658,Thriller
3239,Isn't She Great? (2000),Comedy,2659,Comedy
3240,"Big Tease, The (1999)",Comedy,2660,Comedy
3241,"Cup, The (Phörpa) (1999)",Comedy,2661,Comedy
3243,Encino Man (1992),Comedy,2662,Comedy
3244,"Goodbye Girl, The (1977)",Comedy|Romance,2663,Comedy Romance
3246,Malcolm X (1992),Drama,2664,Drama
3247,Sister Act (1992),Comedy|Crime,2665,Comedy Crime
3248,Sister Act 2: Back in the Habit (1993),Comedy,2666,Comedy
3249,"Hand That Rocks the Cradle, The (1992)",Thriller,2667,Thriller
3250,Alive (1993),Drama,2668,Drama
3251,Agnes of God (1985),Drama|Mystery,2669,Drama Mystery
3252,Scent of a Woman (1992),Drama,2670,Drama
3253,Wayne's World (1992),Comedy,2671,Comedy
3254,Wayne's World 2 (1993),Comedy,2672,Comedy
3255,"League of Their Own, A (1992)",Comedy|Drama,2673,Comedy Drama
3256,Patriot Games (1992),Action|Thriller,2674,Action Thriller
3257,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,2675,Action Drama Romance Thriller
3258,Death Becomes Her (1992),Comedy,2676,Comedy
3259,Far and Away (1992),Drama|Romance,2677,Drama Romance
3260,Howards End (1992),Drama,2678,Drama
3261,Singles (1992),Comedy|Drama|Romance,2679,Comedy Drama Romance
3262,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery,2680,Drama Mystery
3263,White Men Can't Jump (1992),Comedy,2681,Comedy
3264,Buffy the Vampire Slayer (1992),Comedy|Horror,2682,Comedy Horror
3265,Hard-Boiled (Lashou shentan) (1992),Action|Crime,2683,Action Crime
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Action|Comedy|Crime|Drama,2684,Action Comedy Crime Drama
3267,"Mariachi, El (1992)",Action|Thriller,2685,Action Thriller
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,2686,Action Comedy
3269,Forever Young (1992),Adventure|Romance|Sci-Fi,2687,Adventure Romance Sci-Fi
3270,"Cutting Edge, The (1992)",Drama,2688,Drama
3271,Of Mice and Men (1992),Drama,2689,Drama
3272,Bad Lieutenant (1992),Crime|Drama,2690,Crime Drama
3273,Scream 3 (2000),Horror|Mystery|Thriller,2691,Horror Mystery Thriller
3274,Single White Female (1992),Action,2692,Action
3275,"Boondock Saints, The (1999)",Action|Comedy,2693,Action Comedy
3276,Gun Shy (2000),Comedy,2694,Comedy
3281,"Brandon Teena Story, The (1998)",Documentary,2695,Documentary
3282,Different for Girls (1996),Comedy,2696,Comedy
3283,Minnie and Moskowitz (1971),Action,2697,Action
3284,They Might Be Giants (1971),Comedy|Romance,2698,Comedy Romance
3285,"Beach, The (2000)",Adventure|Drama,2699,Adventure Drama
3286,Snow Day (2000),Comedy,2700,Comedy
3287,"Tigger Movie, The (2000)",Animation|Children's,2701,Animation Children's
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,2702,Drama
3296,To Sir with Love (1967),Drama,2703,Drama
3298,Boiler Room (2000),Drama,2704,Drama
3299,Hanging Up (2000),Comedy|Drama,2705,Comedy Drama
3300,Pitch Black (2000),Action|Sci-Fi,2706,Action Sci-Fi
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,2707,Comedy Crime
3302,Beautiful People (1999),Comedy,2708,Comedy
3304,Blue Collar (1978),Crime|Drama,2709,Crime Drama
3306,"Circus, The (1928)",Comedy,2710,Comedy
3307,City Lights (1931),Comedy|Drama|Romance,2711,Comedy Drama Romance
3308,"Flamingo Kid, The (1984)",Comedy|Drama,2712,Comedy Drama
3309,"Dog's Life, A (1920)",Comedy,2713,Comedy
3310,"Kid, The (1921)",Action,2714,Action
3311,"Man from Laramie, The (1955)",Western,2715,Western
3313,Class Reunion (1982),Comedy,2716,Comedy
3316,Reindeer Games (2000),Action|Thriller,2717,Action Thriller
3317,Wonder Boys (2000),Comedy|Drama,2718,Comedy Drama
3318,Deterrence (1998),Thriller,2719,Thriller
3319,Judy Berlin (1999),Drama,2720,Drama
3320,Mifune (Mifunes sidste sang) (1999),Comedy|Romance,2721,Comedy Romance
3324,Drowning Mona (2000),Comedy,2722,Comedy
3325,"Next Best Thing, The (2000)",Comedy|Drama,2723,Comedy Drama
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,2724,Comedy Sci-Fi
3327,Beyond the Mat (2000),Documentary,2725,Documentary
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,2726,Crime Drama
3329,"Year My Voice Broke, The (1987)",Drama,2727,Drama
3330,Splendor in the Grass (1961),Drama,2728,Drama
3331,My Tutor (1983),Drama,2729,Drama
3333,"Killing of Sister George, The (1968)",Drama,2730,Drama
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,2731,Crime Drama Film-Noir Thriller
3335,Jail Bait (1954),Crime|Drama,2732,Crime Drama
3338,For All Mankind (1989),Documentary,2733,Documentary
3339,Cross of Iron (1977),War,2734,War
3340,Bride of the Monster (1956),Horror|Sci-Fi,2735,Horror Sci-Fi
3341,Born Yesterday (1950),Comedy,2736,Comedy
3342,Birdy (1984),Drama|War,2737,Drama War
3343,And God Created Woman (1988),Comedy|Drama|Romance,2738,Comedy Drama Romance
3344,Blood Feast (1963),Horror,2739,Horror
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's,2740,Adventure Children's
3347,Never Cry Wolf (1983),Drama,2741,Drama
3349,"Perils of Pauline, The (1947)",Comedy,2742,Comedy
3350,"Raisin in the Sun, A (1961)",Drama,2743,Drama
3351,Two Thousand Maniacs! (1964),Horror,2744,Horror
3354,Mission to Mars (2000),Sci-Fi,2745,Sci-Fi
3355,"Ninth Gate, The (2000)",Thriller,2746,Thriller
3357,East-West (Est-ouest) (1999),Drama|Romance,2747,Drama Romance
3358,Defending Your Life (1991),Comedy|Romance,2748,Comedy Romance
3359,Breaking Away (1979),Drama,2749,Drama
3360,Hoosiers (1986),Drama,2750,Drama
3361,Bull Durham (1988),Comedy,2751,Comedy
3362,Dog Day Afternoon (1975),Comedy|Crime|Drama,2752,Comedy Crime Drama
3363,American Graffiti (1973),Comedy|Drama,2753,Comedy Drama
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,2754,Crime Film-Noir
3365,"Searchers, The (1956)",Western,2755,Western
3366,Where Eagles Dare (1969),Action|Adventure|War,2756,Action Adventure War
3367,"Devil's Brigade, The (1968)",War,2757,War
3368,"Big Country, The (1958)",Romance|Western,2758,Romance Western
3370,Betrayed (1988),Drama|Thriller,2759,Drama Thriller
3371,Bound for Glory (1976),Drama,2760,Drama
3372,"Bridge at Remagen, The (1969)",Action|War,2761,Action War
3374,Daughters of the Dust (1992),Drama,2762,Drama
3375,Destination Moon (1950),Sci-Fi,2763,Sci-Fi
3379,On the Beach (1959),Drama,2764,Drama
3384,"Taking of Pelham One Two Three, The (1974)",Action,2765,Action
3385,Volunteers (1985),Comedy,2766,Comedy
3386,JFK (1991),Drama|Mystery,2767,Drama Mystery
3387,Who's Harry Crumb? (1989),Comedy,2768,Comedy
3388,Harry and the Hendersons (1987),Comedy,2769,Comedy
3389,Let's Get Harry (1986),Action|Adventure,2770,Action Adventure
3390,Shanghai Surprise (1986),Adventure,2771,Adventure
3391,Who's That Girl? (1987),Comedy,2772,Comedy
3392,She-Devil (1989),Comedy,2773,Comedy
3393,Date with an Angel (1987),Comedy|Fantasy,2774,Comedy Fantasy
3394,Blind Date (1987),Comedy|Romance,2775,Comedy Romance
3395,Nadine (1987),Comedy,2776,Comedy
3396,"Muppet Movie, The (1979)",Children's|Comedy,2777,Children's Comedy
3397,"Great Muppet Caper, The (1981)",Children's|Comedy,2778,Children's Comedy
3398,"Muppets Take Manhattan, The (1984)",Children's|Comedy,2779,Children's Comedy
3399,Sesame Street Presents Follow That Bird (1985),Children's|Comedy,2780,Children's Comedy
3400,We're Back! A Dinosaur's Story (1993),Animation|Children's,2781,Animation Children's
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,2782,Adventure Sci-Fi
3402,Turtle Diary (1985),Drama,2783,Drama
3403,Raise the Titanic (1980),Drama|Thriller,2784,Drama Thriller
3404,Titanic (1953),Action|Drama,2785,Action Drama
3405,"Night to Remember, A (1958)",Action|Drama,2786,Action Drama
3406,Captain Horatio Hornblower (1951),Action|Adventure|War,2787,Action Adventure War
3408,Erin Brockovich (2000),Drama,2788,Drama
3409,Final Destination (2000),Drama|Thriller,2789,Drama Thriller
3412,"Bear, The (1988)",Adventure,2790,Adventure
3414,Love Is a Many-Splendored Thing (1955),Romance,2791,Romance
3415,"Mirror, The (Zerkalo) (1975)",Drama,2792,Drama
3416,"Trial, The (Le Procès) (1963)",Drama,2793,Drama
3417,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi,2794,Adventure Comedy Sci-Fi
3418,Thelma & Louise (1991),Action|Drama,2795,Action Drama
3419,Something for Everyone (1970),Comedy|Crime,2796,Comedy Crime
3420,...And Justice for All (1979),Drama|Thriller,2797,Drama Thriller
3421,Animal House (1978),Comedy,2798,Comedy
3422,She's Gotta Have It (1986),Comedy|Romance,2799,Comedy Romance
3423,School Daze (1988),Drama,2800,Drama
3424,Do the Right Thing (1989),Comedy|Drama,2801,Comedy Drama
3425,Mo' Better Blues (1990),Drama,2802,Drama
3426,Jungle Fever (1991),Drama|Romance,2803,Drama Romance
3427,Coogan's Bluff (1968),Crime,2804,Crime
3428,"Champ, The (1979)",Drama,2805,Drama
3429,Creature Comforts (1990),Animation|Comedy,2806,Animation Comedy
3430,Death Wish (1974),Action|Drama,2807,Action Drama
3431,Death Wish II (1982),Action|Drama,2808,Action Drama
3432,Death Wish 3 (1985),Action|Drama,2809,Action Drama
3433,Death Wish 4: The Crackdown (1987),Action|Drama,2810,Action Drama
3434,Death Wish V: The Face of Death (1994),Action|Drama,2811,Action Drama
3435,Double Indemnity (1944),Crime|Film-Noir,2812,Crime Film-Noir
3436,Dying Young (1991),Drama|Romance,2813,Drama Romance
3437,Cool as Ice (1991),Drama,2814,Drama
3438,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,2815,Action Children's Fantasy
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy,2816,Action Children's Fantasy
3440,Teenage Mutant Ninja Turtles III (1993),Action|Children's|Fantasy,2817,Action Children's Fantasy
3441,Red Dawn (1984),Action|War,2818,Action War
3442,Band of the Hand (1986),Action,2819,Action
3444,Bloodsport (1988),Action,2820,Action
3445,Eyes of Laura Mars (1978),Mystery|Thriller,2821,Mystery Thriller
3446,Funny Bones (1995),Comedy,2822,Comedy
3447,"Good Earth, The (1937)",Drama,2823,Drama
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,2824,Comedy Drama War
3449,"Good Mother, The (1988)",Drama,2825,Drama
3450,Grumpy Old Men (1993),Comedy,2826,Comedy
3451,Guess Who's Coming to Dinner (1967),Comedy|Drama,2827,Comedy Drama
3452,Romeo Must Die (2000),Action|Romance,2828,Action Romance
3453,Here on Earth (2000),Drama|Romance,2829,Drama Romance
3454,Whatever It Takes (2000),Comedy|Romance,2830,Comedy Romance
3456,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama,2831,Drama
3457,Waking the Dead (1999),Drama,2832,Drama
3459,Gothic (1986),Drama|Horror,2833,Drama Horror
3461,Lord of the Flies (1963),Adventure|Drama|Thriller,2834,Adventure Drama Thriller
3462,Modern Times (1936),Comedy,2835,Comedy
3463,Last Resort (1994),Comedy,2836,Comedy
3464,Solar Crisis (1993),Sci-Fi|Thriller,2837,Sci-Fi Thriller
3465,That's Life! (1986),Drama,2838,Drama
3466,Heart and Souls (1993),Comedy|Fantasy,2839,Comedy Fantasy
3467,Hud (1963),Drama|Western,2840,Drama Western
3468,"Hustler, The (1961)",Drama,2841,Drama
3469,Inherit the Wind (1960),Drama,2842,Drama
3470,Dersu Uzala (1974),Adventure|Drama,2843,Adventure Drama
3471,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,2844,Drama Sci-Fi
3473,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy,2845,Comedy
3474,Retroactive (1997),Sci-Fi|Thriller,2846,Sci-Fi Thriller
3475,"Place in the Sun, A (1951)",Drama|Romance,2847,Drama Romance
3476,Jacob's Ladder (1990),Horror|Mystery|Thriller,2848,Horror Mystery Thriller
3477,Empire Records (1995),Comedy|Drama,2849,Comedy Drama
3478,"Bamba, La (1987)",Drama,2850,Drama
3479,Ladyhawke (1985),Adventure|Fantasy|Romance,2851,Adventure Fantasy Romance
3480,Lucas (1986),Drama,2852,Drama
3481,High Fidelity (2000),Comedy,2853,Comedy
3483,"Road to El Dorado, The (2000)",Animation|Children's,2854,Animation Children's
